direction,gap_time,gap_edge,gap_far_edge,outcome,sl,tp1,tp2,gap_time_thai
-1,2023-03-22 08:45:00,1942.625,1942.985,sl_too_tight,,,,2023-03-22 15:45:00
-1,2023-03-22 12:45:00,1939.995,1940.265,no_room,,,,2023-03-22 19:45:00
1,2023-03-22 14:15:00,1943.165,1942.798,against_bias,,,,2023-03-22 21:15:00
1,2023-03-22 15:00:00,1948.575,1945.325,no_room,,,,2023-03-22 22:00:00
-1,2023-03-23 11:00:00,1977.675,1977.985,against_bias,,,,2023-03-23 18:00:00
-1,2023-03-23 12:45:00,1972.795,1977.018,against_bias,,,,2023-03-23 19:45:00
1,2023-03-23 13:15:00,1973.675,1972.795,no_room,,,,2023-03-23 20:15:00
1,2023-03-23 13:30:00,1975.095,1974.655,no_room,,,,2023-03-23 20:30:00
1,2023-03-23 14:00:00,1980.485,1979.458,no_room,,,,2023-03-23 21:00:00
1,2023-03-23 15:30:00,1984.248,1982.175,no_room,,,,2023-03-23 22:30:00
1,2023-03-24 08:00:00,1988.285,1988.045,sl_too_tight,,,,2023-03-24 15:00:00
-1,2023-03-24 08:30:00,1987.935,1988.285,against_bias,,,,2023-03-24 15:30:00
1,2023-03-24 09:30:00,1989.305,1987.345,no_room,,,,2023-03-24 16:30:00
1,2023-03-24 10:00:00,1994.255,1992.935,no_room,,,,2023-03-24 17:00:00
-1,2023-03-24 11:00:00,1994.885,1995.265,against_bias,,,,2023-03-24 18:00:00
1,2023-03-27 07:45:00,1970.405,1970.115,against_bias,,,,2023-03-27 14:45:00
-1,2023-03-27 08:45:00,1969.195,1969.595,no_room,,,,2023-03-27 15:45:00
-1,2023-03-27 09:30:00,1964.148,1966.185,no_room,,,,2023-03-27 16:30:00
-1,2023-03-27 09:45:00,1959.198,1961.328,no_room,,,,2023-03-27 16:45:00
-1,2023-03-27 10:00:00,1957.138,1957.688,no_room,,,,2023-03-27 17:00:00
-1,2023-03-27 10:15:00,1955.494,1955.814,no_room,,,,2023-03-27 17:15:00
-1,2023-03-27 10:45:00,1950.375,1953.305,no_room,,,,2023-03-27 17:45:00
1,2023-03-27 14:30:00,1954.265,1949.828,against_bias,,,,2023-03-27 21:30:00
1,2023-03-28 10:00:00,1953.358,1952.578,no_room,,,,2023-03-28 17:00:00
1,2023-03-28 10:15:00,1954.708,1953.735,no_room,,,,2023-03-28 17:15:00
1,2023-03-28 12:15:00,1958.785,1957.835,sl_too_tight,,,,2023-03-28 19:15:00
1,2023-03-28 12:30:00,1962.784,1960.045,no_room,,,,2023-03-28 19:30:00
-1,2023-03-28 13:15:00,1963.295,1963.898,against_bias,,,,2023-03-28 20:15:00
1,2023-03-28 14:45:00,1964.605,1963.735,no_room,,,,2023-03-28 21:45:00
1,2023-03-29 09:00:00,1964.265,1963.178,no_room,,,,2023-03-29 16:00:00
1,2023-03-29 09:15:00,1965.424,1964.488,price_inside_zone,,,,2023-03-29 16:15:00
-1,2023-03-29 11:30:00,1965.265,1965.885,against_bias,,,,2023-03-29 18:30:00
1,2023-03-29 13:45:00,1965.075,1964.715,no_room,,,,2023-03-29 20:45:00
1,2023-03-29 14:45:00,1968.625,1967.445,no_room,,,,2023-03-29 21:45:00
-1,2023-03-29 15:15:00,1967.025,1968.625,against_bias,,,,2023-03-29 22:15:00
1,2023-03-30 10:30:00,1968.825,1968.138,against_bias,,,,2023-03-30 17:30:00
1,2023-03-30 14:30:00,1968.095,1967.215,against_bias,,,,2023-03-30 21:30:00
-1,2023-03-31 07:30:00,1978.205,1981.988,against_bias,,,,2023-03-31 14:30:00
-1,2023-03-31 07:45:00,1976.945,1977.495,no_room,,,,2023-03-31 14:45:00
-1,2023-03-31 08:45:00,1975.718,1975.808,sl_too_tight,,,,2023-03-31 15:45:00
1,2023-03-31 09:15:00,1977.255,1975.718,against_bias,,,,2023-03-31 16:15:00
1,2023-03-31 09:30:00,1978.568,1978.235,against_bias,,,,2023-03-31 16:30:00
1,2023-03-31 10:45:00,1979.118,1978.795,against_bias,,,,2023-03-31 17:45:00
-1,2023-03-31 12:00:00,1980.705,1980.725,sl_too_tight,,,,2023-03-31 19:00:00
-1,2023-03-31 14:15:00,1978.175,1978.384,no_room,,,,2023-03-31 21:15:00
1,2023-03-31 15:45:00,1978.738,1978.175,against_bias,,,,2023-03-31 22:45:00
1,2023-04-03 07:15:00,1958.055,1956.404,against_bias,,,,2023-04-03 14:15:00
1,2023-04-03 08:00:00,1961.088,1960.675,against_bias,,,,2023-04-03 15:00:00
1,2023-04-03 08:15:00,1962.628,1961.935,against_bias,,,,2023-04-03 15:15:00
1,2023-04-03 09:00:00,1965.018,1964.135,against_bias,,,,2023-04-03 16:00:00
-1,2023-04-03 09:30:00,1964.715,1965.018,sl_too_tight,,,,2023-04-03 16:30:00
1,2023-04-03 10:00:00,1965.898,1964.715,against_bias,,,,2023-04-03 17:00:00
1,2023-04-03 10:15:00,1968.755,1966.155,against_bias,,,,2023-04-03 17:15:00
1,2023-04-03 11:15:00,1972.695,1972.385,against_bias,,,,2023-04-03 18:15:00
1,2023-04-03 11:30:00,1974.495,1973.335,against_bias,,,,2023-04-03 18:30:00
1,2023-04-03 14:15:00,1982.785,1980.678,against_bias,,,,2023-04-03 21:15:00
1,2023-04-03 15:30:00,1987.554,1987.265,against_bias,,,,2023-04-03 22:30:00
1,2023-04-04 08:00:00,1981.565,1981.205,no_room,,,,2023-04-04 15:00:00
-1,2023-04-04 11:15:00,1980.965,1981.305,against_bias,,,,2023-04-04 18:15:00
1,2023-04-04 13:30:00,1986.655,1986.035,no_room,,,,2023-04-04 20:30:00
1,2023-04-04 13:45:00,1990.435,1987.985,no_room,,,,2023-04-04 20:45:00
1,2023-04-04 14:15:00,2015.064,1993.115,no_room,,,,2023-04-04 21:15:00
1,2023-04-04 14:30:00,2017.864,2016.448,no_room,,,,2023-04-04 21:30:00
-1,2023-04-05 09:00:00,2023.985,2024.475,against_bias,,,,2023-04-05 16:00:00
1,2023-04-05 10:00:00,2023.724,2022.958,sl_too_tight,,,,2023-04-05 17:00:00
-1,2023-04-05 10:30:00,2022.905,2023.724,against_bias,,,,2023-04-05 17:30:00
1,2023-04-05 12:30:00,2028.265,2023.645,no_room,,,,2023-04-05 19:30:00
-1,2023-04-05 13:30:00,2029.015,2029.975,against_bias,,,,2023-04-05 20:30:00
-1,2023-04-05 14:45:00,2020.148,2020.155,against_bias,,,,2023-04-05 21:45:00
1,2023-04-06 07:45:00,2015.845,2015.775,sl_too_tight,,,,2023-04-06 14:45:00
-1,2023-04-06 11:30:00,2018.945,2019.454,against_bias,,,,2023-04-06 18:30:00
-1,2023-04-06 13:45:00,2008.235,2009.055,no_room,,,,2023-04-06 20:45:00
1,2023-04-06 14:45:00,2009.475,2008.305,against_bias,,,,2023-04-06 21:45:00
1,2023-04-10 09:15:00,1998.595,1998.585,against_bias,,,,2023-04-10 16:15:00
1,2023-04-10 09:30:00,2000.195,1998.605,against_bias,,,,2023-04-10 16:30:00
1,2023-04-10 10:45:00,2001.534,2001.374,against_bias,,,,2023-04-10 17:45:00
-1,2023-04-10 12:15:00,1999.685,2000.744,signal,2003.0770857142857,1992.9008285714285,1986.116657142857,2023-04-10 19:15:00
-1,2023-04-10 13:00:00,1992.195,1998.385,no_room,,,,2023-04-10 20:00:00
1,2023-04-10 15:15:00,1987.748,1987.585,against_bias,,,,2023-04-10 22:15:00
1,2023-04-11 07:30:00,2000.915,2000.605,against_bias,,,,2023-04-11 14:30:00
1,2023-04-11 08:30:00,2004.605,2003.278,against_bias,,,,2023-04-11 15:30:00
-1,2023-04-11 10:15:00,2002.675,2003.298,against_bias,,,,2023-04-11 17:15:00
1,2023-04-11 10:45:00,2003.175,2002.675,sl_too_tight,,,,2023-04-11 17:45:00
-1,2023-04-11 11:15:00,2002.045,2003.175,against_bias,,,,2023-04-11 18:15:00
-1,2023-04-11 11:30:00,2000.985,2001.158,against_bias,,,,2023-04-11 18:30:00
-1,2023-04-11 13:00:00,1999.355,1999.395,against_bias,,,,2023-04-11 20:00:00
-1,2023-04-12 07:30:00,2013.725,2014.865,against_bias,,,,2023-04-12 14:30:00
-1,2023-04-12 08:15:00,2011.595,2012.275,against_bias,,,,2023-04-12 15:15:00
-1,2023-04-12 11:45:00,2008.125,2008.508,against_bias,,,,2023-04-12 18:45:00
1,2023-04-12 12:45:00,2019.414,2008.865,no_room,,,,2023-04-12 19:45:00
-1,2023-04-12 13:45:00,2008.915,2017.475,against_bias,,,,2023-04-12 20:45:00
1,2023-04-12 14:15:00,2010.115,2008.915,no_room,,,,2023-04-12 21:15:00
-1,2023-04-12 14:45:00,2009.325,2010.115,against_bias,,,,2023-04-12 21:45:00
1,2023-04-13 07:30:00,2022.525,2022.135,sl_too_tight,,,,2023-04-13 14:30:00
1,2023-04-13 07:45:00,2023.428,2022.725,sl_too_tight,,,,2023-04-13 14:45:00
1,2023-04-13 08:15:00,2025.728,2025.065,sl_too_tight,,,,2023-04-13 15:15:00
1,2023-04-13 08:30:00,2027.008,2026.334,sl_too_tight,,,,2023-04-13 15:30:00
1,2023-04-13 11:45:00,2026.898,2026.655,sl_too_tight,,,,2023-04-13 18:45:00
1,2023-04-13 12:45:00,2037.218,2030.095,signal,2026.1248214285713,2049.4478214285714,2061.677642857143,2023-04-13 19:45:00
1,2023-04-13 13:00:00,2039.784,2037.905,no_room,,,,2023-04-13 20:00:00
1,2023-04-13 14:00:00,2043.975,2043.135,signal,2039.20465,2049.33765,2054.7003,2023-04-13 21:00:00
-1,2023-04-13 14:30:00,2043.035,2043.975,against_bias,,,,2023-04-13 21:30:00
-1,2023-04-13 14:45:00,2037.105,2040.745,against_bias,,,,2023-04-13 21:45:00
1,2023-04-13 15:30:00,2039.545,2038.585,signal,2033.4040642857142,2049.2270642857143,2058.9091285714285,2023-04-13 22:30:00
-1,2023-04-14 07:00:00,2041.245,2042.355,against_bias,,,,2023-04-14 14:00:00
-1,2023-04-14 07:30:00,2039.005,2039.084,against_bias,,,,2023-04-14 14:30:00
-1,2023-04-14 08:15:00,2034.545,2036.495,against_bias,,,,2023-04-14 15:15:00
1,2023-04-14 09:45:00,2037.088,2035.985,sl_too_tight,,,,2023-04-14 16:45:00
1,2023-04-14 10:00:00,2038.385,2037.925,signal,2034.668742857143,2045.8175142857142,2053.2500285714286,2023-04-14 17:00:00
1,2023-04-14 10:15:00,2039.495,2038.625,sl_too_tight,,,,2023-04-14 17:15:00
-1,2023-04-14 11:15:00,2034.475,2037.838,against_bias,,,,2023-04-14 18:15:00
-1,2023-04-14 12:45:00,2025.645,2033.495,against_bias,,,,2023-04-14 19:45:00
-1,2023-04-14 14:15:00,2016.535,2022.525,against_bias,,,,2023-04-14 21:15:00
-1,2023-04-14 14:30:00,2010.125,2012.515,against_bias,,,,2023-04-14 21:30:00
-1,2023-04-14 14:45:00,2005.315,2007.805,no_room,,,,2023-04-14 21:45:00
-1,2023-04-14 15:00:00,2000.205,2004.885,no_room,,,,2023-04-14 22:00:00
-1,2023-04-14 15:45:00,1997.685,1997.755,no_room,,,,2023-04-14 22:45:00
1,2023-04-17 09:15:00,2010.834,2010.458,against_bias,,,,2023-04-17 16:15:00
-1,2023-04-17 10:15:00,2008.475,2009.875,sl_too_tight,,,,2023-04-17 17:15:00
-1,2023-04-17 12:30:00,2007.614,2008.318,signal,2010.7748642857143,2001.4648642857142,1995.3157285714283,2023-04-17 19:30:00
-1,2023-04-17 12:45:00,2003.758,2007.145,no_room,,,,2023-04-17 19:45:00
-1,2023-04-17 13:45:00,1997.915,1998.044,no_room,,,,2023-04-17 20:45:00
-1,2023-04-17 14:30:00,1991.815,1992.595,no_room,,,,2023-04-17 21:30:00
-1,2023-04-17 14:45:00,1987.255,1990.675,no_room,,,,2023-04-17 21:45:00
1,2023-04-17 15:15:00,1988.445,1987.255,against_bias,,,,2023-04-17 22:15:00
1,2023-04-18 07:30:00,2001.338,2000.225,against_bias,,,,2023-04-18 14:30:00
-1,2023-04-18 09:30:00,2001.675,2002.305,sl_too_tight,,,,2023-04-18 16:30:00
1,2023-04-18 10:30:00,2002.555,2001.065,against_bias,,,,2023-04-18 17:30:00
-1,2023-04-18 13:00:00,2001.555,2002.028,no_room,,,,2023-04-18 20:00:00
-1,2023-04-18 13:15:00,1999.065,2000.658,no_room,,,,2023-04-18 20:15:00
-1,2023-04-18 13:30:00,1996.195,1998.105,no_room,,,,2023-04-18 20:30:00
1,2023-04-18 14:00:00,1998.945,1996.195,against_bias,,,,2023-04-18 21:00:00
1,2023-04-18 14:15:00,2006.005,2000.725,against_bias,,,,2023-04-18 21:15:00
-1,2023-04-19 08:15:00,1986.925,1990.645,no_room,,,,2023-04-19 15:15:00
-1,2023-04-19 08:45:00,1981.175,1983.965,no_room,,,,2023-04-19 15:45:00
-1,2023-04-19 09:30:00,1977.565,1978.448,no_room,,,,2023-04-19 16:30:00
-1,2023-04-19 09:45:00,1975.715,1976.685,no_room,,,,2023-04-19 16:45:00
-1,2023-04-19 11:00:00,1973.085,1973.515,sl_too_tight,,,,2023-04-19 18:00:00
-1,2023-04-19 11:45:00,1970.748,1970.875,sl_too_tight,,,,2023-04-19 18:45:00
1,2023-04-19 12:15:00,1971.975,1970.748,against_bias,,,,2023-04-19 19:15:00
1,2023-04-19 12:30:00,1976.628,1973.285,against_bias,,,,2023-04-19 19:30:00
1,2023-04-19 12:45:00,1977.545,1977.115,against_bias,,,,2023-04-19 19:45:00
1,2023-04-19 13:15:00,1980.775,1980.335,against_bias,,,,2023-04-19 20:15:00
1,2023-04-19 13:45:00,1988.698,1984.845,against_bias,,,,2023-04-19 20:45:00
-1,2023-04-19 15:45:00,1992.055,1993.014,no_room,,,,2023-04-19 22:45:00
-1,2023-04-20 09:15:00,1994.765,1996.398,no_room,,,,2023-04-20 16:15:00
1,2023-04-20 09:45:00,1997.718,1994.765,against_bias,,,,2023-04-20 16:45:00
1,2023-04-20 10:00:00,1999.465,1998.495,against_bias,,,,2023-04-20 17:00:00
1,2023-04-20 10:30:00,2002.098,2001.185,against_bias,,,,2023-04-20 17:30:00
-1,2023-04-20 12:15:00,2000.595,2000.854,sl_too_tight,,,,2023-04-20 19:15:00
1,2023-04-20 12:45:00,2005.395,2000.595,against_bias,,,,2023-04-20 19:45:00
-1,2023-04-20 13:15:00,2005.045,2005.395,no_room,,,,2023-04-20 20:15:00
-1,2023-04-20 15:00:00,2003.885,2004.865,no_room,,,,2023-04-20 22:00:00
1,2023-04-21 10:15:00,1988.115,1986.475,against_bias,,,,2023-04-21 17:15:00
-1,2023-04-21 11:15:00,1986.965,1987.145,signal,1991.4150571428572,1981.8880571428572,1976.8111142857144,2023-04-21 18:15:00
1,2023-04-21 13:15:00,1989.765,1989.145,against_bias,,,,2023-04-21 20:15:00
-1,2023-04-21 14:00:00,1979.305,1990.225,no_room,,,,2023-04-21 21:00:00
1,2023-04-24 07:30:00,1981.034,1979.775,against_bias,,,,2023-04-24 14:30:00
1,2023-04-24 09:00:00,1983.885,1982.525,against_bias,,,,2023-04-24 16:00:00
-1,2023-04-24 13:30:00,1981.835,1982.715,no_room,,,,2023-04-24 20:30:00
-1,2023-04-24 13:45:00,1978.615,1980.425,no_room,,,,2023-04-24 20:45:00
1,2023-04-24 14:30:00,1980.415,1980.045,against_bias,,,,2023-04-24 21:30:00
-1,2023-04-25 07:45:00,1991.234,1994.515,against_bias,,,,2023-04-25 14:45:00
1,2023-04-25 09:15:00,1989.264,1989.198,sl_too_tight,,,,2023-04-25 16:15:00
-1,2023-04-25 10:00:00,1988.348,1989.448,against_bias,,,,2023-04-25 17:00:00
-1,2023-04-25 10:30:00,1985.334,1986.648,against_bias,,,,2023-04-25 17:30:00
-1,2023-04-25 11:00:00,1982.698,1983.064,against_bias,,,,2023-04-25 18:00:00
-1,2023-04-25 11:45:00,1979.928,1980.595,against_bias,,,,2023-04-25 18:45:00
1,2023-04-25 12:30:00,1983.888,1979.265,no_room,,,,2023-04-25 19:30:00
1,2023-04-25 12:45:00,1987.805,1984.448,no_room,,,,2023-04-25 19:45:00
1,2023-04-25 13:00:00,1990.148,1989.535,no_room,,,,2023-04-25 20:00:00
-1,2023-04-25 13:30:00,1989.705,1990.148,against_bias,,,,2023-04-25 20:30:00
-1,2023-04-26 11:45:00,1997.975,1998.265,against_bias,,,,2023-04-26 18:45:00
1,2023-04-26 13:15:00,1999.075,1998.185,no_room,,,,2023-04-26 20:15:00
1,2023-04-26 13:30:00,2001.764,2000.385,no_room,,,,2023-04-26 20:30:00
-1,2023-04-26 15:15:00,1996.485,1997.364,against_bias,,,,2023-04-26 22:15:00
-1,2023-04-27 08:00:00,1999.585,1999.945,sl_too_tight,,,,2023-04-27 15:00:00
1,2023-04-27 10:15:00,1998.575,1998.535,against_bias,,,,2023-04-27 17:15:00
1,2023-04-27 10:30:00,1999.974,1998.705,against_bias,,,,2023-04-27 17:30:00
-1,2023-04-27 11:30:00,1999.915,2000.228,sl_too_tight,,,,2023-04-27 18:30:00
-1,2023-04-27 11:45:00,1998.185,1998.475,sl_too_tight,,,,2023-04-27 18:45:00
-1,2023-04-27 12:45:00,1988.205,1995.885,no_room,,,,2023-04-27 19:45:00
-1,2023-04-27 13:30:00,1982.775,1983.115,no_room,,,,2023-04-27 20:30:00
1,2023-04-27 15:00:00,1982.255,1982.155,against_bias,,,,2023-04-27 22:00:00
1,2023-04-28 13:15:00,1984.895,1984.525,against_bias,,,,2023-04-28 20:15:00
1,2023-04-28 14:45:00,1987.465,1985.405,no_room,,,,2023-04-28 21:45:00
-1,2023-05-01 08:30:00,1979.328,1979.565,against_bias,,,,2023-05-01 15:30:00
-1,2023-05-01 08:45:00,1978.528,1978.945,against_bias,,,,2023-05-01 15:45:00
1,2023-05-01 09:15:00,1979.538,1978.528,sl_too_tight,,,,2023-05-01 16:15:00
1,2023-05-01 09:30:00,1981.465,1980.098,no_room,,,,2023-05-01 16:30:00
1,2023-05-01 09:45:00,1983.005,1982.315,no_room,,,,2023-05-01 16:45:00
1,2023-05-01 10:00:00,1984.455,1983.658,no_room,,,,2023-05-01 17:00:00
1,2023-05-01 10:15:00,1986.248,1985.095,no_room,,,,2023-05-01 17:15:00
1,2023-05-01 12:30:00,1996.534,1991.305,no_room,,,,2023-05-01 19:30:00
1,2023-05-01 12:45:00,2002.084,1998.015,no_room,,,,2023-05-01 19:45:00
-1,2023-05-01 14:00:00,1996.965,1998.985,against_bias,,,,2023-05-01 21:00:00
-1,2023-05-01 14:15:00,1989.235,1996.875,against_bias,,,,2023-05-01 21:15:00
-1,2023-05-02 07:15:00,1982.785,1983.285,against_bias,,,,2023-05-02 14:15:00
-1,2023-05-02 08:00:00,1981.595,1981.635,against_bias,,,,2023-05-02 15:00:00
1,2023-05-02 09:45:00,1983.938,1982.995,no_room,,,,2023-05-02 16:45:00
1,2023-05-02 10:30:00,1986.028,1985.824,no_room,,,,2023-05-02 17:30:00
1,2023-05-02 10:45:00,1987.335,1986.735,sl_too_tight,,,,2023-05-02 17:45:00
1,2023-05-02 11:00:00,1988.104,1987.665,sl_too_tight,,,,2023-05-02 18:00:00
1,2023-05-02 11:15:00,1988.435,1988.315,sl_too_tight,,,,2023-05-02 18:15:00
1,2023-05-02 14:15:00,1997.075,1989.398,no_room,,,,2023-05-02 21:15:00
1,2023-05-02 14:30:00,2002.724,1999.348,no_room,,,,2023-05-02 21:30:00
1,2023-05-02 14:45:00,2005.865,2003.835,no_room,,,,2023-05-02 21:45:00
-1,2023-05-03 07:30:00,2015.268,2016.598,against_bias,,,,2023-05-03 14:30:00
1,2023-05-03 08:15:00,2015.088,2014.775,sl_too_tight,,,,2023-05-03 15:15:00
-1,2023-05-03 12:15:00,2014.804,2014.865,against_bias,,,,2023-05-03 19:15:00
-1,2023-05-03 12:30:00,2013.968,2014.185,against_bias,,,,2023-05-03 19:30:00
1,2023-05-03 13:15:00,2014.495,2013.935,no_room,,,,2023-05-03 20:15:00
1,2023-05-03 13:30:00,2016.065,2015.685,no_room,,,,2023-05-03 20:30:00
1,2023-05-03 14:45:00,2017.824,2015.975,no_room,,,,2023-05-03 21:45:00
1,2023-05-03 15:00:00,2020.105,2019.508,no_room,,,,2023-05-03 22:00:00
1,2023-05-03 15:15:00,2022.375,2021.898,signal,2017.40185,2027.8128499999998,2033.2506999999996,2023-05-03 22:15:00
-1,2023-05-04 07:15:00,2036.015,2037.785,against_bias,,,,2023-05-04 14:15:00
1,2023-05-04 09:45:00,2036.475,2035.195,sl_too_tight,,,,2023-05-04 16:45:00
1,2023-05-04 11:15:00,2042.315,2040.364,signal,2038.7279571428571,2047.0879571428572,2051.8609142857144,2023-05-04 18:15:00
1,2023-05-04 13:45:00,2040.425,2035.995,no_room,,,,2023-05-04 20:45:00
1,2023-05-04 14:00:00,2043.035,2041.005,no_room,,,,2023-05-04 21:00:00
1,2023-05-04 14:30:00,2053.305,2047.105,no_room,,,,2023-05-04 21:30:00
-1,2023-05-04 15:15:00,2049.385,2051.298,against_bias,,,,2023-05-04 22:15:00
1,2023-05-04 15:45:00,2049.495,2049.385,no_room,,,,2023-05-04 22:45:00
-1,2023-05-05 07:30:00,2043.244,2045.255,against_bias,,,,2023-05-05 14:30:00
-1,2023-05-05 07:45:00,2040.955,2041.365,against_bias,,,,2023-05-05 14:45:00
-1,2023-05-05 11:45:00,2036.585,2037.125,against_bias,,,,2023-05-05 18:45:00
-1,2023-05-05 12:30:00,2033.678,2035.175,against_bias,,,,2023-05-05 19:30:00
-1,2023-05-05 12:45:00,2015.064,2033.148,no_room,,,,2023-05-05 19:45:00
1,2023-05-05 14:30:00,2005.664,2005.394,against_bias,,,,2023-05-05 21:30:00
-1,2023-05-08 12:00:00,2023.274,2023.955,sl_too_tight,,,,2023-05-08 19:00:00
1,2023-05-08 12:45:00,2025.535,2025.334,against_bias,,,,2023-05-08 19:45:00
-1,2023-05-08 13:15:00,2022.924,2025.535,signal,2027.0397071428572,2015.6007071428571,2008.2774142857143,2023-05-08 20:15:00
1,2023-05-08 14:00:00,2022.984,2022.895,against_bias,,,,2023-05-08 21:00:00
1,2023-05-08 15:30:00,2026.104,2024.894,against_bias,,,,2023-05-08 22:30:00
-1,2023-05-09 07:15:00,2023.395,2023.705,sl_too_tight,,,,2023-05-09 14:15:00
1,2023-05-09 07:45:00,2023.774,2023.395,against_bias,,,,2023-05-09 14:45:00
1,2023-05-09 08:45:00,2024.898,2024.344,against_bias,,,,2023-05-09 15:45:00
1,2023-05-09 09:45:00,2027.444,2026.834,against_bias,,,,2023-05-09 16:45:00
1,2023-05-09 11:00:00,2030.764,2030.034,sl_too_tight,,,,2023-05-09 18:00:00
1,2023-05-09 11:15:00,2031.314,2031.075,sl_too_tight,,,,2023-05-09 18:15:00
-1,2023-05-09 12:30:00,2030.104,2030.704,against_bias,,,,2023-05-09 19:30:00
-1,2023-05-09 12:45:00,2028.644,2028.734,against_bias,,,,2023-05-09 19:45:00
-1,2023-05-09 13:00:00,2027.015,2027.084,against_bias,,,,2023-05-09 20:00:00
-1,2023-05-09 13:15:00,2026.394,2026.584,against_bias,,,,2023-05-09 20:15:00
1,2023-05-09 13:45:00,2026.984,2026.394,sl_too_tight,,,,2023-05-09 20:45:00
1,2023-05-09 15:45:00,2026.284,2025.834,sl_too_tight,,,,2023-05-09 22:45:00
-1,2023-05-10 07:15:00,2029.914,2030.754,against_bias,,,,2023-05-10 14:15:00
-1,2023-05-10 08:30:00,2028.564,2029.784,against_bias,,,,2023-05-10 15:30:00
1,2023-05-10 10:15:00,2030.214,2029.994,sl_too_tight,,,,2023-05-10 17:15:00
1,2023-05-10 10:30:00,2030.864,2030.784,sl_too_tight,,,,2023-05-10 17:30:00
-1,2023-05-10 12:00:00,2030.064,2030.104,against_bias,,,,2023-05-10 19:00:00
1,2023-05-10 12:45:00,2042.714,2030.314,no_room,,,,2023-05-10 19:45:00
-1,2023-05-10 13:15:00,2038.814,2042.714,against_bias,,,,2023-05-10 20:15:00
-1,2023-05-10 14:30:00,2034.504,2034.675,against_bias,,,,2023-05-10 21:30:00
-1,2023-05-10 14:45:00,2031.025,2033.795,against_bias,,,,2023-05-10 21:45:00
-1,2023-05-10 15:15:00,2025.268,2028.124,against_bias,,,,2023-05-10 22:15:00
-1,2023-05-11 07:00:00,2028.334,2028.755,against_bias,,,,2023-05-11 14:00:00
-1,2023-05-11 07:15:00,2026.224,2027.205,against_bias,,,,2023-05-11 14:15:00
-1,2023-05-11 08:15:00,2024.814,2025.195,against_bias,,,,2023-05-11 15:15:00
1,2023-05-11 09:45:00,2025.555,2024.955,no_room,,,,2023-05-11 16:45:00
1,2023-05-11 10:00:00,2026.684,2026.454,sl_too_tight,,,,2023-05-11 17:00:00
1,2023-05-11 11:15:00,2033.434,2029.395,no_room,,,,2023-05-11 18:15:00
1,2023-05-11 11:30:00,2036.614,2034.804,no_room,,,,2023-05-11 18:30:00
-1,2023-05-11 13:15:00,2032.924,2034.504,against_bias,,,,2023-05-11 20:15:00
-1,2023-05-11 13:30:00,2031.944,2032.594,against_bias,,,,2023-05-11 20:30:00
-1,2023-05-11 14:00:00,2016.144,2024.774,no_room,,,,2023-05-11 21:00:00
1,2023-05-11 14:30:00,2016.214,2016.144,against_bias,,,,2023-05-11 21:30:00
1,2023-05-11 14:45:00,2018.384,2017.794,against_bias,,,,2023-05-11 21:45:00
-1,2023-05-11 15:30:00,2018.224,2018.405,no_room,,,,2023-05-11 22:30:00
1,2023-05-12 07:30:00,2010.775,2010.254,against_bias,,,,2023-05-12 14:30:00
-1,2023-05-12 08:00:00,2009.624,2010.775,sl_too_tight,,,,2023-05-12 15:00:00
-1,2023-05-12 09:00:00,2007.035,2007.285,sl_too_tight,,,,2023-05-12 16:00:00
-1,2023-05-12 09:45:00,2003.684,2005.914,no_room,,,,2023-05-12 16:45:00
1,2023-05-12 10:15:00,2003.755,2003.684,against_bias,,,,2023-05-12 17:15:00
1,2023-05-12 12:30:00,2007.518,2005.354,against_bias,,,,2023-05-12 19:30:00
1,2023-05-12 12:45:00,2012.734,2008.994,against_bias,,,,2023-05-12 19:45:00
1,2023-05-12 13:15:00,2016.075,2015.744,against_bias,,,,2023-05-12 20:15:00
-1,2023-05-12 14:15:00,2016.804,2018.265,against_bias,,,,2023-05-12 21:15:00
-1,2023-05-12 14:30:00,2013.644,2015.335,against_bias,,,,2023-05-12 21:30:00
1,2023-05-15 07:00:00,2016.265,2015.854,sl_too_tight,,,,2023-05-15 14:00:00
1,2023-05-15 07:15:00,2017.815,2016.895,sl_too_tight,,,,2023-05-15 14:15:00
-1,2023-05-15 09:00:00,2017.705,2018.664,against_bias,,,,2023-05-15 16:00:00
-1,2023-05-15 09:15:00,2016.704,2017.014,against_bias,,,,2023-05-15 16:15:00
-1,2023-05-15 11:00:00,2014.675,2015.734,against_bias,,,,2023-05-15 18:00:00
-1,2023-05-15 11:45:00,2014.255,2014.308,against_bias,,,,2023-05-15 18:45:00
1,2023-05-15 12:45:00,2015.975,2014.214,no_room,,,,2023-05-15 19:45:00
1,2023-05-15 13:45:00,2017.225,2016.744,no_room,,,,2023-05-15 20:45:00
-1,2023-05-15 14:30:00,2017.024,2018.304,against_bias,,,,2023-05-15 21:30:00
1,2023-05-15 15:45:00,2016.724,2015.955,sl_too_tight,,,,2023-05-15 22:45:00
-1,2023-05-16 11:45:00,2006.404,2007.124,sl_too_tight,,,,2023-05-16 18:45:00
1,2023-05-16 12:45:00,2010.144,2006.334,against_bias,,,,2023-05-16 19:45:00
-1,2023-05-16 14:15:00,2006.734,2007.214,no_room,,,,2023-05-16 21:15:00
-1,2023-05-16 14:45:00,2003.714,2004.494,no_room,,,,2023-05-16 21:45:00
